"","participant","Stim","Valence","Arousal_rate.response","Valence_rate.response","Familiarity_rate.response","Pleasantness_rate.response","Arousal_rate.rt","Valence_rate.rt","Familiarity_rate.rt","Pleasantness_rate.rt"
"1556",24,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","3.9583333333333299",2.95833333333333,3.02083333333333,5.88888888888888,"14.9746334999799",11.4815133328083,7.73442779085598,9.23676304193213
"1557",24,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","4.0208333333333304",3.10416666666666,6.47916666666666,5.94444444444444,"12.558217333164",11.4821984588634,7.28697787504643,9.54039845801889
"1558",24,"Tape Hiss_rep.wav","Neutral","1",4.02777777777777,6.98611111111111,4.1875,"6.3314441670663602",8.16742012510076,10.3660614169202,13.2292122920043
"1559",24,"C Scale down_rep.wav","Neutral","1.13194444444444",2.16666666666666,6.77083333333333,2.0625,"7.5989775829948396",12.0317102500703,10.193462541094,14.3777822919655
"1560",24,"Chromatic scale up_rep.wav","Neutral","2.9027777777777701",4.97916666666666,5.02083333333333,3.30555555555555,"18.5275103750173",15.305186334066,12.0686096248682,20.8566582081839
"1561",24,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","6.1527777777777697",6.13888888888888,6.09027777777777,6.69444444444444,"12.1102398331277",11.1969239159952,8.63852575002238,6.9059237500187
"1562",24,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","4.2986111111111098",5,4.21527777777777,5.98611111111111,"11.654305916978",9.35902166715823,6.69590220903046,16.6009569161105
"1563",24,"Railroad_rep.wav","Neutral","1.0208333333333299",3.86805555555555,4.97916666666666,2.94444444444444,"6.9348174161277703",9.17627841699868,11.2719795000739,13.5095278751105
"1564",24,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","3.9583333333333299",4.9375,4.88888888888888,4.98611111111111,"13.1076546250842",9.00784720806405,10.4611889580264,11.6105915000662
"1565",25,"Piano Chords_rep.wav","Neutral","3.0277777779999999",5.027777778,2.041666667,3.027777778,"16.58928238",18.04619712,21.09307808,24.87607658
"1566",25,"White Noise Co_rep.wav","Neutral","1.013888889",1,5.986111111,1.041666667,"11.23447404",13.63842113,16.93425496,18.41858608
"1567",25,"Aircraft Cabin_rep.wav","Neutral","2.013888889",2.055555556,5.041666667,3.034722222,"8.1060798330000008",10.29377054,11.63505008,15.23766358
"1568",25,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","5.0486111109999996",6.979166667,3.993055556,6.027777778,"7.7867866660000002",13.17841642,16.87971096,20.86693142
"1569",25,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","5.0347222220000001",5.006944444,3.027777778,3.506944444,"11.00800708",15.58969317,20.595048,25.84975621
"1570",25,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","6.0138888890000004",6.055555556,6.013888889,1.444444444,"16.53071521",20.03031008,8.537201417,12.91853963
"1571",25,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","6.0416666670000003",7,4.972222222,2.020833333,"8.6146862080000002",10.41871475,12.55773408,14.97034829
"1572",25,"The Pilgrim_rep.wav","Neutral","4",3.020833333,2.020833333,3.020833333,"9.9660040829999996",13.66710342,14.99485762,18.50934263
"1573",25,"Tape Hiss_rep.wav","Neutral","5",5,5.986111111,1.013888889,"13.650344329999999",16.83730721,17.90109379,19.49996829
"1574",25,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","4.0277777779999999",5.020833333,5.979166667,6.020833333,"8.9156417500000007",14.12150121,15.50217754,17.20660446
"1575",25,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","5.0208333329999997",6.006944444,3.951388889,1.986111111,"13.49146958",14.82997846,20.76035133,22.06983521
"1576",25,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","5.0069444440000002",6.041666667,6,7,"8.6573228750000002",11.01523642,12.19373683,15.89761771
"1577",25,"Chromatic scale up_rep.wav","Neutral","3.986111111",4.013888889,6.041666667,1,"7.4631912920000003",10.13292008,12.59398267,17.17544333
"1578",25,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","7",7,7,6.986111111,"7.1339782080000003",8.133849625,9.13552575,10.675218
"1579",25,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","5.0069444440000002",6.013888889,4.979166667,6.006944444,"7.4193344579999998",11.39800846,12.85789217,14.08738021
"1580",25,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","4.5069444440000002",5.041666667,4,4.520833333,"11.404157039999999",12.56069092,15.70690633,17.55531604
"1581",25,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","5.0069444440000002",4.993055556,3.979166667,6.013888889,"15.39940833",17.04594083,19.40197438,21.53790542
"1582",25,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","7",6.951388889,6.979166667,6.506944444,"7.3458122499999998",9.639397834,10.9837745,12.48607358
"1583",25,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","4.9861111109999996",5.451388889,3,5.486111111,"10.796234999999999",12.69786854,14.93827075,20.09986021
"1584",25,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","4.9791666670000003",5.548611111,5.993055556,6.215277778,"10.39444754",22.12308571,27.78221421,32.988944
"1585",25,"Fireplace_rep.wav","Neutral","6.0138888890000004",6.965277778,7,6.951388889,"8.5764362500000004",10.57706417,13.23060813,16.24374288
"1586",25,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","4.9930555559999998",6.006944444,4.4375,5.701388889,"19.557951710000001",21.86595058,26.10333812,28.24556238
"1587",25,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","6.0069444440000002",5.986111111,6.993055556,6.013888889,"7.700608667",11.55787192,12.79171542,14.48972658
"1588",25,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","6",5.979166667,4.986111111,6.5625,"11.95225183",13.80112321,16.146669,19.95962425
"1589",25,"Random Notes_rep.wav","Neutral","4.4027777779999999",2.534722222,1.006944444,1.013888889,"9.1625946250000005",22.02961729,25.4091585,26.75287087
"1590",25,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","5.0069444440000002",5.006944444,4,4.979166667,"8.2591715420000007",11.89873554,14.25476904,16.80624771
"1591",25,"Car Interior_rep.wav","Neutral","4.0069444440000002",4.020833333,4,3.972222222,"11.759713209999999",15.31507096,18.39931492,19.50266354
"1592",25,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","4.6041666670000003",4.527777778,4.006944444,3.409722222,"14.65706",16.98604425,19.93259463,22.69561779
"1593",25,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","6.0069444440000002",7,6.993055556,6.965277778,"9.9177781669999998",11.616841,13.41314142,14.39393242
"1594",25,"Chaconne in G Minor (Vitali)_rep.wav","Negative","6.0069444440000002",2.993055556,3.784722222,3.361111111,"9.5155733750000007",15.99409496,23.19494542,25.33448362
"1595",25,"Nutcracker Suite, Op. 71a- No. 2c, Russian Dance Trépak (Tchaikovsky)_rep.wav","Positive","6.9861111109999996",6.972222222,6.972222222,7,"7.1419293330000002",8.387304209,9.437470292,10.49280358
"1596",25,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","5.9861111109999996",6,4.006944444,6.576388889,"9.8594532499999996",11.45309625,12.5986365,15.17795038
"1597",25,"Primeval Forest_rep.wav","Neutral","5.0069444440000002",5.979166667,6.986111111,5.958333333,"10.84157162",13.89509933,16.07606525,17.44603529
"1598",25,"Suite for Strings “Le Grand Cahier”- II. Les Alertes (Litvinovsky)_rep.wav","Negative","6.0208333329999997",1.013888889,4.631944444,1,"6.8934226250000004",9.137000667,12.03159592,13.32336675
"1599",25,"C Scale up_rep.wav","Neutral","4.4375",3.375,6.013888889,2.319444444,"13.082051209999999",14.82686612,17.02392717,20.57431175
"1600",25,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","6.0138888890000004",6.006944444,4,6.048611111,"9.6895728339999998",11.93636817,13.19547875,14.63069425
"1601",25,"Healing Water_rep.wav","Neutral","6.0208333329999997",6.986111111,6.930555556,6.75,"7.2772562089999999",8.303381916,9.501420667,11.306467
"1602",25,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","6.2083333329999997",5.979166667,6.770833333,6.5,"13.80392704",17.80973721,20.84657954,22.19298929
"1603",25,"Fan Noise_rep.wav","Neutral","5.5625",2.4375,1.986111111,1,"10.283827670000001",15.38940788,20.42106258,23.73003038
"1604",25,"Night Commute_rep.wav","Neutral","4.0138888890000004",3.625,4.013888889,2.993055556,"9.3985403339999998",11.54392446,13.69386429,16.94447796
"1605",25,"Random 2 Note Chords_rep.wav","Neutral","6.0069444440000002",1.013888889,3.993055556,1,"7.5398874999999999",9.479656583,14.92357796,17.00556383
"1606",25,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","6.9652777779999999",1,1.013888889,1,"7.5090551659999996",8.697823333,12.19035567,15.00905442
"1607",25,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","6.0138888890000004",3.388888889,3.986111111,2.368055556,"9.7393572499999994",11.38873388,12.84727704,14.28789383
"1608",25,"Brandenburg Concerto No. 4 in G Major, BWV 1049_ I. Allegro (Bach)_rep.wav","Positive","4.0416666670000003",4.131944444,4,4.638888889,"8.5135805419999997",10.70612875,12.10461213,14.53944471
"1609",25,"Singing Bowls_rep.wav","Neutral","6.0069444440000002",1.965277778,1.986111111,1.958333333,"7.6438913749999999",10.22246783,12.83334087,13.97927204
"1610",25,"Duduk Song_rep.wav","Neutral","5.9930555559999998",6.930555556,3.979166667,6.993055556,"8.9124818329999993",11.810411,12.92073112,14.16390379
"1611",25,"Two Pieces for String Octet Op. 11, II_ Scherzo (Shostakovich)_rep.wav","Negative","5.5694444440000002",2.611111111,4,2.006944444,"6.9415474169999998",9.399397292,14.93519404,16.64075233
"1612",25,"Radetzky March, Op. 228 (Strauss)_rep.wav","Positive","4.3472222220000001",4.993055556,4,4.458333333,"13.15241679",15.64040813,16.93235267,21.24218429
"1613",25,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","4.7152777779999999",3.305555556,3.993055556,3.006944444,"9.5385974170000001",11.502913,14.14560225,15.574881
"1614",25,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","5.9513888890000004",1.944444444,6.041666667,1.055555556,"7.9248279579999998",9.611378333,12.91765442,15.06142713
"1615",25,"Suburb_rep.wav","Neutral","4.0208333329999997",3.479166667,6.034722222,3.972222222,"8.6474605419999993",11.52319571,14.090472,17.63094121
"1616",25,"C Scale down_rep.wav","Neutral","4.0069444440000002",3.993055556,6.986111111,3.041666667,"7.2828197499999998",11.37426117,13.10976712,16.32217904
"1617",25,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","5.0208333329999997",3.027777778,4.027777778,3.006944444,"9.0393937090000005",10.67162746,12.13250704,13.18694621
"1618",25,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","4.9791666670000003",5.986111111,4.069444444,4.979166667,"7.6632202920000001",9.560154708,12.15753638,15.1170535
"1619",25,"Ice World_rep.wav","Neutral","5.1111111109999996",3.541666667,3.951388889,3.006944444,"8.3997358329999994",11.03871617,13.43515863,15.51894337
"1620",25,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","5.6736111109999996",1.826388889,5.645833333,1.673611111,"7.7202808750000003",11.16153421,13.61088442,15.80553588
"1621",25,"88 Keys_rep.wav","Neutral","3.9722222220000001",4.020833333,3.895833333,4.027777778,"6.7341395830000002",8.128015833,9.57837125,10.52933742
"1622",25,"Rain on a Tent_rep.wav","Neutral","5.0138888890000004",3.319444444,4.013888889,2.979166667,"7.3492699579999998",14.09223154,15.73911625,18.83336929
"1623",25,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","5.9861111109999996",6.590277778,4.979166667,6.590277778,"8.6152813750000004",10.15359325,12.64494975,14.26192642
"1624",25,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","6",1,5.034722222,1.013888889,"6.6703812920000001",9.413018958,12.4562955,14.82212383
"1625",25,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","4.5277777779999999",5.006944444,4.576388889,4.618055556,"7.654068584",8.646122834,10.6588875,12.2388925
"1626",25,"Chromatic scale down_rep.wav","Neutral","5.0694444440000002",2.055555556,6.090277778,1.715277778,"6.8236453340000001",8.223612458,10.85369496,12.46153042
"1627",25,"Night Blue_rep.wav","Neutral","3.9444444440000002",3.9375,3.9375,5.006944444,"13.66482267",14.77206638,16.45893075,17.65452046
"1628",25,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","4.6666666670000003",4.986111111,4.208333333,5,"7.064032042",8.392658,10.06150271,14.53897458
"1629",25,"Railroad_rep.wav","Neutral","4.9791666670000003",1.034722222,2.027777778,1.006944444,"7.3051017079999996",9.189865875,14.04295533,16.59669637
"1630",25,"Dark Forest_rep.wav","Neutral","6",1,6.013888889,1,"6.5974013749999996",8.893175458,11.48630092,12.9464345
"1631",25,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","5.0347222220000001",3.361111111,4.069444444,2.972222222,"9.1219047080000006",13.38543654,14.78237521,16.07361854
"1632",25,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","4.5069444440000002",3.0625,4.5,2.958333333,"10.265215169999999",12.94614221,15.64115137,17.94144021
"1633",27,"Piano Sonata No. 14 in C-Sharp Minor, “Moonlight Sonata”_ 1. Adagio Sostenuto (Beethoven)_rep.wav","Negative","5.0208333333333304",3.0625,5.00694444444444,6,"46.768540542106997",43.666642291937,25.9184057081583,21.3011134581174
"1634",27,"Symphony No. 10 in E Minor, Op. 93_ Allegro (Shostakovich)_rep.wav","Negative","6.9861111111111098",5.04166666666666,3.01388888888888,4.02083333333333,"7.8509546250570503",21.8079097080044,13.3789834592025,17.585514083039
"1635",27,"Fireplace_rep.wav","Neutral","5.0277777777777697",4.92361111111111,5.04861111111111,2.89583333333333,"22.270099207991699",19.9305644999258,9.58206429099664,16.5204804160166
"1636",27,"Healing Water_rep.wav","Neutral","6.0347222222222197",6.04861111111111,6.04861111111111,6.125,"10.9419659590348",14.3956100831273,19.2361169580835,7.11427700007334
"1637",27,"The Four Seasons, Concerto No. 2 in G Minor, RV 315 “Summer”- III. Presto (Vivaldi)_rep.wav","Negative","3.9583333333333299",4.0625,2.05555555555555,4.04861111111111,"25.401370374951501",22.5426759999245,16.105912375031,20.2350588329136
"1638",27,"Church Sonata in C Major, KV. 328 on period instruments (Mozart)_rep.wav","Positive","4.0902777777777697",5.90972222222222,2.17361111111111,5.07638888888888,"15.8148434998001",9.46368999988772,10.759003666928,24.8439563750289
"1639",27,"String Quartet No. 2, V- Furioso (Ginastera)_rep.wav","Negative","6.0902777777777697",2.04166666666666,2.125,3.0625,"9.5961761670187098",7.50218541594222,12.777430291986,25.7222624579444
"1640",27,"Duduk Song_rep.wav","Neutral","1.95138888888888",5.14583333333333,1.46527777777777,5.11111111111111,"8.2086935827974195",10.9944152079988,20.3020158750005,29.1495863751042
"1641",27,"Aircraft Cabin_rep.wav","Neutral","5.99305555555555",3.00694444444444,3.97916666666666,5.02777777777777,"12.355686124879799",15.6946101249195,18.7511905829887,22.2332222089171
"1642",27,"Unter Donner und Blitz (Thunder and lightning Polka) (Strauss)_rep.wav","Positive","7",5.98611111111111,2.02777777777777,4.01388888888888,"9.2035497499164194",12.2004858751315,14.7981684170663,22.9066385000478
"1643",27,"C Scale down_rep.wav","Neutral","1.00694444444444",4.01388888888888,1.98611111111111,4.02083333333333,"7.7754395001102203",16.9882360000628,20.5334860000293,22.4723565417807
"1644",27,"La Finta Giardiniera, K. 196_ Ouverture. Allegro Molto (Mozart)_rep.wav","Positive","5.05555555555555",6,1.99305555555555,5.97916666666666,"15.466177708003601",16.7081598329823,24.9188706660643,18.1649794578552
"1645",27,"Violin Concerto Op. 77, II_ Scherzo (Shostakovich)_rep.wav","Negative","6",1,1,5.04166666666666,"13.0750790419988",7.31537483306601,16.7989391249138,19.6497014579363
"1646",27,"Dear Zigeunerbaron (The Gypsy Baron), Act III_ March (Strauss)_rep.wav","Positive","5.0138888888888804",6.04166666666666,1.98611111111111,5.97222222222222,"9.0362634579651004",10.4819590419065,15.8165477919392,25.664461125154
"1647",27,"Piano Quintet in B Minor, IV_ Temo con Variazioni (Sviridov)_rep.wav","Negative","5.0416666666666599",1.91666666666666,1,4,"14.0327465829905",11.1374714160338,15.8808689999859,23.9739421249832
"1648",27,"String Concerto in B-Flat-Minor, RV 164_ I. Allegro (Vivaldi)_rep.wav","Positive","4.0069444444444402",5.02777777777777,1,5.02083333333333,"12.850936250062601",14.6673744169529,22.7946416249033,11.3957132920622
"1649",27,"Night Commute_rep.wav","Neutral","1.99999999999999",3.95833333333333,2.99305555555555,4.04166666666666,"15.830053250072501",19.9365436250809,22.4395060839597,26.820920499973
"1650",27,"Suite Gothique Pour Grande Orgue, Op. 25- IV. Toccata (Boëllman)_rep.wav","Negative","5.0069444444444402",2.97222222222222,2.94444444444444,4.97916666666666,"13.0838158328551",14.2971206249203,25.3277501249685,15.7792491251602
"1651",27,"Annen Polka_ Op. 117 (Strauss)_rep.wav","Positive","4.0694444444444402",6,1.04861111111111,4.97916666666666,"15.0437536251265",13.9436360830441,17.7035022499039,23.4932182920165
"1652",27,"Swan Lake_ Spanish Dance (Tchaikovsky)_rep.wav","Positive","6.0138888888888804",4.02083333333333,1,5.02083333333333,"7.4419744170736504",15.2007291659247,17.3241404169239,20.4855180000886
"1653",27,"Symphony No. 33 in B flat, K. 319- 4. Finale Allegro assai (Mozart)_rep.wav","Positive","5.0138888888888804",5.97916666666666,1.99999999999999,5.96527777777777,"15.471571791917",18.1555947919841,23.3505902918986,19.5499499170109
"1654",27,"String Quartet No. 7, III_ Allegro (Shostakovich)_rep.wav","Negative","5.0277777777777697",1.99305555555555,1,2.98611111111111,"7.5616677501238803",8.50730625004507,13.2968434169888,17.240334583912
"1655",27,"Le Nozze do Figaro_ Non Piu Andrai, Farfallone Amoroso (Mozart)_rep.wav","Positive","3.9652777777777701",5.04166666666666,2.01388888888888,3.96527777777777,"9.6569048338569701",12.054501874838,15.2305818339809,23.532034083968
"1656",27,"Singing Bowls_rep.wav","Neutral","3.99305555555555",3.01388888888888,1,4,"19.0710399171803",22.6145465839654,25.2030089169275,27.4543915411923
"1657",27,"Suite Bergamasque, L. 75_ No. 3 Claire de Lune (Debussy)_rep.wav","Negative","1",2.99305555555555,1.97916666666666,6.04861111111111,"8.3926915421616197",17.6378175409045,24.1496866249945,27.9976815420668
"1658",27,"String Quartet No. 4, V_ Allegro Molto (Bartok)_rep.wav","Negative","7",1,1,5.01388888888888,"8.1100637498311698",8.99933154205791,14.6448895840439,19.6794290840625
"1659",27,"Symphony No. 2 in D Minor, Op. 40, I_ Allegro Ben Articulo (Prokofiev)_rep.wav","Negative","6.0833333333333304",2.98611111111111,1,4.00694444444444,"11.753211625153099",25.9935883749276,19.1948293747846,23.5081552499905
"1660",27,"Random 2 Note Chords_rep.wav","Neutral","1",4.0625,1,4.04166666666666,"7.41464950004592",12.9080090001225,15.1502321669831,17.0506428750231
"1661",27,"The Pilgrim_rep.wav","Neutral","3.9375",3.98611111111111,1.01388888888888,2.95833333333333,"13.2921621669083",17.7574030419345,19.0866369169671,20.1979383330326
"1662",27,"String Quartet No. 2, I- Allegro Rustico (Ginastera)_rep.wav","Negative","6.0138888888888804",1.98611111111111,1,4.02777777777777,"9.3152164160273898",11.6039758750703,18.6963925410527,20.0162704579997
"1663",27,"Sonata for Violin and Piano in D Major, KV 7 (Mozart)_rep.wav","Positive","4.99305555555555",5.99305555555555,1.08333333333333,5.02777777777777,"10.6167309579905",9.001394999912,14.3973054999951,17.1199664580635
"1664",27,"Fan Noise_rep.wav","Neutral","4.9791666666666599",5.03472222222222,5.95138888888888,4.97222222222222,"9.0496707500424201",15.499884125078,20.5850922500249,24.3576981660444
"1665",27,"Tritsch-Tratsch (Chit-Chat) Polka_ Op 214 (Strauss)_rep.wav","Positive","5.0416666666666599",5.00694444444444,1,5,"16.6195654999464",22.8537350839469,24.7006965419277,27.2356951250694
"1666",27,"Suite for Strings “Le Grand Cahier”- II. Les Alertes (Litvinovsky)_rep.wav","Negative","5.9791666666666599",1.98611111111111,1,4.02083333333333,"17.335948209045402",14.7355884169228,21.1291205841116,27.964406959014
"1667",27,"Tape Hiss_rep.wav","Neutral","3.99305555555555",3.97916666666666,5.91666666666666,4.99305555555555,"12.3641504591796",29.7051552499178,18.5515586670953,20.5540924579836
"1668",27,"Brandenburg Concerto No. 4 in G Major, BWV 1049_ I. Allegro (Bach)_rep.wav","Positive","2.0069444444444402",5.97916666666666,1,5.02777777777777,"8.1141849579289502",6.95762716699391,12.4269217909313,13.7253382909111
"1669",27,"Chaconne in G Minor (Vitali)_rep.wav","Negative","5.0069444444444402",1,1,5.94444444444444,"15.461014499887799",24.0844233329407,28.9898433748167,30.5803187908604
"1670",27,"Piano Sonata No. 11 in A Major, K. 331_ III. Alla turca (Mozart)_rep.wav","Positive","4.0347222222222197",4,1,4.96527777777777,"18.871679916977801",23.4140792919788,25.3508183748926,26.9218413748312
"1671",27,"88 Keys_rep.wav","Neutral","1",2.96527777777777,1,4.95138888888888,"18.332635042024702",13.647989958059,21.6415407911408,24.0448617499787
"1672",27,"Symphony No. 6 in F Major, Op. 68 “Pastoral”; IV. Thunder Storm (Beethoven)_rep.wav","Negative","6",3.01388888888888,1,6.01388888888888,"15.785415583057301",25.4997988329269,19.1345415830146,22.2341457500588
"1673",27,"C Scale up_rep.wav","Neutral","1.9166666666666601",5.05555555555555,1.99999999999999,4,"10.6107924578245",15.0054708749521,17.561526083853,20.2974627499934
"1674",27,"Primeval Forest_rep.wav","Neutral","4.0138888888888804",4.99305555555555,6.02083333333333,6.10416666666666,"20.546547750011001",15.9002564998809,10.3861243750434,7.65045875008218
"1675",27,"Concerto for Strings in D Major, RV 121_ I. Allegro Molto (Vivaldi)_rep.wav","Positive","4.9861111111111098",4.98611111111111,1.05555555555555,5.98611111111111,"17.564217000035502",16.4504673751071,19.9625694579444,14.5457809998188
"1676",27,"Eine Kleine Nachtmusik in G Major, K. 525_ I. Allegro (Mozart)_rep.wav","Positive","4.0416666666666599",6.0625,7,6.02083333333333,"20.903482416877502",15.4675539589952,6.45663774991408,13.5053321670275
"1677",27,"Chromatic scale down_rep.wav","Neutral","2.0972222222222201",2.08333333333333,3.97222222222222,2.99305555555555,"13.3340110830031",14.6427395001519,30.5182446248363,23.5342675838619
"1678",27,"Concerto Grosso No. 1, II_ Toccata (Schnittke)_rep.wav","Negative","6.0416666666666599",2.95138888888888,1.02083333333333,4.01388888888888,"11.4358005421236",19.0990644579287,26.9470339580439,28.1892633750103
"1679",27,"Car Interior_rep.wav","Neutral","4.99305555555555",4.00694444444444,5.98611111111111,5,"19.106752624967999",17.1446644999086,9.63829183415509,11.2947384170256
"1680",27,"Railroad_rep.wav","Neutral","4.9513888888888804",3.05555555555555,2.95138888888888,3.02777777777777,"18.430896916193799",21.915346249938,26.2124428751412,28.3898186250589
"1681",27,"The Barber of Seville- Figaro’s Aria (Rossini)_rep.wav","Positive","6.0069444444444402",5.99305555555555,1,5.96527777777777,"9.8277172502130199",14.0248957921285,17.6327580420766,15.0729795841034
"1682",27,"Chromatic scale up_rep.wav","Neutral","3.0416666666666599",4.00694444444444,4.05555555555555,2.97916666666666,"18.374909457983399",19.8244312079623,24.5200993749313,26.2093705830629
"1683",27,"Nutcracker Suite, Op. 71a- No. 2c, Russian Dance Trépak (Tchaikovsky)_rep.wav","Positive","5.0069444444444402",5,7,6.00694444444444,"22.417882666923099",11.819730584044,7.19422187493182,9.29024025006219
"1684",27,"White Noise Co_rep.wav","Neutral","5.0069444444444402",4.00694444444444,4.94444444444444,3.96527777777777,"16.742872708942699",15.44118341594,10.9003721671178,8.98052854090929
"1685",27,"Dark Forest_rep.wav","Neutral","6.0208333333333304",2.01388888888888,4.03472222222222,4.03472222222222,"16.314109749859199",10.2218057911377,22.0106432079337,27.0609536250121
"1686",27,"Two Pieces for String Octet Op. 11, II_ Scherzo (Shostakovich)_rep.wav","Negative","5.0138888888888804",1.95833333333333,1.01388888888888,4.03472222222222,"8.3771280411165208",7.31099612498655,10.4117870000191,14.052890417166
"1687",27,"Divertimento in D Major, K. 251_ V. Allegro assai (Mozart)_rep.wav","Positive","5.0277777777777697",5.98611111111111,1.04166666666666,6.02083333333333,"18.359050417086099",15.9523503750097,21.236078584101,22.5268832908477
"1688",27,"String Quartet No. 8 in C Minor II (Shostakovich)_rep.wav","Negative","5.99305555555555",1.95138888888888,1,2.97916666666666,"26.753679041983499",7.76040795794688,11.2972805418539,20.0541054171044
"1689",27,"Sinfonia in G Major, RV 149- I. Allegro Molto (Vivaldi)_rep.wav","Positive","4",4.9375,1.01388888888888,6.04861111111111,"12.341956499963899",13.9677470419555,18.9846266659442,20.4136012920644
"1690",27,"String Quartet No. 1, I- Allegro Violento Ed Agitato (Ginastera)_rep.wav","Negative","5.9513888888888804",1.02777777777777,1.09722222222222,4.02083333333333,"11.211043124785601",7.69285937491804,13.1585494170431,20.7510358751751
"1691",27,"Suite for Strings “Le Grand Cahier”- X. L’Incendie (Litvinovsky)_rep.wav","Negative","6.0486111111111098",5.04166666666666,1,5.05555555555555,"17.2079815419856",13.9468568749725,16.1997325001284,27.9393842909485
"1692",27,"Ice World_rep.wav","Neutral","1.0347222222222201",4.03472222222222,1,6.01388888888888,"8.3824982088990492",15.025785167003,16.7756940829567,22.825296707917
"1693",27,"Piano Chords_rep.wav","Neutral","1.9166666666666601",4.02083333333333,1.95138888888888,4.01388888888888,"11.3496203329414",13.2479787499178,15.8889830000698,17.4888556660152
"1694",27,"Night Blue_rep.wav","Neutral","2.05555555555555",4,1,5.05555555555555,"15.4609157082159",17.7006042501889,19.5566040419507,21.0461842920631
"1695",27,"Suburb_rep.wav","Neutral","6.0694444444444402",3.98611111111111,4.98611111111111,5.05555555555555,"7.19645937508903",15.2168190418742,16.8511590410489,22.5457935000304
"1696",27,"The Four Seasons_ Concerto No. 1 in E Major, FV 269 “Spring”_ I. Allegro (Vivaldi)_rep.wav","Positive","5.0069444444444402",5.07638888888888,6.01388888888888,6.03472222222222,"24.202392291044799",18.8946286251302,14.0457121671643,21.5862289587967
"1697",27,"Night on Bare Mountain (Mussorgsky)_rep.wav","Negative","5.9444444444444402",1,1.02083333333333,5.99305555555555,"15.8922387498896",8.44976704195141,19.0908740831073,21.7971777089405
